4;0.0624;0.011084
5;0.044338;0.008211
6;0.090316;0.010263
7;0.11618;0.014368
8;0.166674;0.01519
9;0.263149;0.019705
10;0.367834;0.0234
11;0.489761;0.035305
12;0.591572;0.031611
13;0.677783;0.029148
14;0.750857;0.034895
15;0.944626;0.038179
16;1.188891;0.06199
17;1.562472;0.050084
18;1.734483;0.073895
19;2.537066;0.081284
20;2.370392;0.064042
21;3.13767;0.099758
22;4.034675;0.10838
23;7.274156;0.118232
24;0.66013;0.207317
25;0.810383;0.129317
26;2.952521;0.144096
27;1.005385;0.146149
28;1.236102;0.154358
29;2.030064;0.173654
30;1.004153;0.181864
31;0.942163;0.191717
32;0.655204;0.153127
33;0.627698;0.160927
34;1.049311;0.221275
35;1.052596;0.229896
36;0.099347;0.199107
37;0.146559;0.268075
38;0.157643;0.281212
39;0.177759;0.289013
40;0.18597;0.307896
41;0.197464;0.32637
42;0.152717;0.253707
43;0.16298;0.266022
44;0.172422;0.291064
45;0.183506;0.209369
46;0.208959;0.139169
47;0.332118;0.066096
48;0.317749;0.042695
49;0.240159;0.03859
50;0.259043;0.043926
51;0.428592;0.078411
52;0.41915;0.076359
53;0.470055;0.089085
54;0.484834;0.084158
55;0.490171;0.078001
56;0.555446;0.093601
57;0.588287;0.091138
58;0.402728;0.079643
59;1.340786;0.231949
60;0.464719;0.139169
61;0.461434;0.057885
62;0.494277;0.18679
63;0.693383;0.149432
64;0.532456;0.166264
65;0.883868;0.240569
66;0.921226;0.240569
67;0.883047;0.437213
68;1.136343;0.030789
69;1.062448;0.029558
70;1.057522;0.0312
71;1.012364;0.022579
72;1.066142;0.031201
73;1.140859;0.033253
74;1.252523;0.033664
75;1.094469;0.035306
76;1.647041;0.039
77;1.525935;0.039
78;1.415503;0.042695
79;1.493913;0.029148
80;1.058753;0.026274
81;1.101859;0.024632
82;1.166722;0.025453
83;1.205722;0.025042
84;1.257859;0.027916
85;1.287828;0.026684
86;1.31985;0.026684
87;1.39005;0.033664
88;1.580124;0.038589
89;1.729967;0.044748
90;4.461624;0.034074
91;1.872421;0.043927
92;1.702462;0.034484
93;2.463993;0.050906
94;2.411035;0.062811
95;2.730426;0.048032
96;2.595362;0.047621
97;2.591667;0.050905
98;3.140133;0.0546
99;2.463992;0.039
100;2.092875;0.037358
101;2.513666;0.065684
102;2.868773;0.036948
103;2.962785;0.055832
104;3.116733;0.060348
105;3.865537;0.059526
106;12.323247;0.070611
107;13.139378;0.065274
108;4.071212;0.065685
109;5.62301;0.064043
110;4.831921;0.074716
111;4.825353;0.066916
112;4.621731;0.060348
113;4.699731;0.066096
114;4.96288;0.06158
115;5.629579;0.17078
116;16.044687;0.068148
117;11.087145;0.649457
118;5.919412;0.066916
119;9.351841;0.068148
120;15.443675;0.079643
121;17.66874;0.07759
122;5.315524;0.072254
123;5.948559;1.70123
124;10.972607;0.079643
125;6.411636;0.07759
126;7.639526;0.079643
127;6.157518;0.073074
128;8.252035;0.080874
129;5.898475;0.062401
130;7.05986;0.082516
131;7.387872;0.072663
132;7.389515;0.076768
133;9.419989;0.083748
134;7.889949;0.082516
135;8.035276;0.073895
136;10.209846;0.091958
137;7.899802;0.092369
138;11.873718;0.08539
139;8.606732;0.091958
140;8.593185;0.092779
141;22.575788;0.095653
142;9.231146;0.097295
143;9.392894;0.097295
144;11.612212;0.101811
145;10.346141;0.097296
146;45.245995;0.102221
147;42.190025;0.1092
148;10.280047;0.709804
149;10.802239;0.098117
150;30.992443;0.10099
151;11.830202;0.098937
152;9.15684;0.079643
153;7.442883;0.073484
154;12.472268;0.103864
155;9.499221;0.084159
156;13.389801;0.105505
157;12.986661;0.112485
158;13.231747;0.117411
159;13.739981;0.110843
160;11.243968;0.080874
161;9.682316;0.09319
162;9.913444;0.12439
163;12.219383;0.088264
164;9.095261;0.080053
165;14.72525;0.154359
166;14.363574;0.121106
167;15.381684;0.129727
168;14.016267;0.0936
169;11.00504;0.134653
170;14.392722;0.125211
171;14.915324;0.118643
172;15.695739;0.090316
173;15.987625;0.121106
174;13.601223;0.09278
175;13.122136;0.09319
176;18.356787;0.127264
177;16.2947;0.107559
178;16.771734;0.143685
179;24.820148;0.137528
180;17.488516;0.144506
181;28.530916;0.146148
182;24.93058;0.151895
183;20.906988;0.150253
184;22.38284;0.15477
185;23.925606;0.15518
186;21.487476;0.151485
187;19.80554;0.153537
188;28.054293;0.146559
189;28.57402;0.164622
190;21.52894;0.119053
191;20.572409;0.31898
192;22.705517;0.106737
193;16.660892;0.156001
194;20.607304;0.111254
195;19.358885;0.166264
196;24.63623;0.160516
197;32.13741;0.168316
198;24.990107;0.159695
199;26.353472;0.157232
200;23.684214;0.174474
201;17.075935;0.112074
202;17.080864;0.110022
203;17.449516;0.109611
204;17.562002;0.110021
205;17.94133;0.120695
206;18.34406;0.126443
207;18.413439;0.131369
208;17.401075;0.105095
209;17.722519;0.107148
210;17.935991;0.109611
211;18.244713;0.121106
212;18.425756;0.107148
213;18.714355;0.110021
214;20.003826;0.120284
215;20.948864;0.135064
216;19.831404;0.122748
217;19.870815;0.115769
218;20.011215;0.117001
219;20.510008;0.122337
220;20.672577;0.120696
221;20.879072;0.181454
222;21.202568;0.125622
223;22.246132;0.133011
224;21.895542;0.141222
225;27.977524;0.1404
226;24.61242;0.143274
227;24.8924;0.136706
228;23.298319;0.132601
229;24.175617;0.13219
230;23.583223;0.128085
231;24.816452;0.129727
232;24.240072;0.136706
233;24.60462;0.131369
234;26.796022;0.175706
235;25.515171;0.164622
236;25.64408;0.137116
237;25.788584;0.142864
238;26.186388;0.136706
239;26.70119;0.144506
240;27.442604;0.145327
241;30.362692;0.16298
242;28.151999;0.149432
243;28.106428;0.14779
244;28.181967;0.14738
245;28.839632;0.149843
246;28.842508;0.16298
247;29.351973;0.149432
248;30.807709;0.157643
249;30.206692;0.154769
250;30.432072;0.158875
251;30.828644;0.153949
252;31.147623;0.156411
253;31.565132;0.156412
254;32.082397;0.16339
255;35.07556;0.226611
256;40.20183;0.179401
257;35.782906;0.167906
258;33.353394;0.165853
259;34.943783;0.176117
260;35.51606;0.175707
261;37.98539;0.167496
262;35.252087;0.166675
263;36.58754;0.170369
264;36.025116;0.168727
265;37.757957;0.172832
266;37.037888;0.172832
267;38.984203;0.181044
268;38.32941;0.175706
269;38.141388;0.173243
270;39.441944;0.175295
271;38.931248;0.186791
272;39.606564;0.181453
273;52.130974;0.206086
274;40.886593;0.183917
275;41.229385;0.18638
276;42.24955;0.191307
277;46.566257;0.196643
278;43.026268;0.188432
279;42.580437;0.191306
280;43.200745;0.193359
281;44.569035;0.191717
282;48.96703;0.188433
283;45.20248;0.196232
284;46.287506;0.201159
285;46.111393;0.20198
286;51.826767;0.199517
287;51.32469;0.214296
288;48.877533;0.199517
289;50.87845;0.211011
290;48.985504;0.201159
291;49.432976;0.251654
292;50.57507;0.205264
293;53.695904;0.212653
294;50.751183;0.204854
295;52.394943;0.261097
296;53.372;0.211832
297;52.850216;0.212243
298;55.8598;0.226611
299;57.31718;0.205675
300;54.695133;0.21799
301;57.451424;0.218401
302;55.29081;0.230306
303;57.91327;0.219633
304;57.63575;0.216348
305;57.2634;0.222507
306;59.219566;0.222506
307;59.75654;0.220454
308;61.33051;0.227433
309;60.116165;0.228254
310;60.045143;0.229896
311;64.984215;0.231127
312;61.70614;0.229075
313;62.12693;0.22497
314;81.391396;0.233181
315;64.92633;0.236054
316;66.38288;0.237696
317;68.10505;0.24057
318;80.5572;0.23277
319;68.65844;0.245086
320;67.74707;0.242212
321;68.83333;0.241801
322;71.51162;0.236054
323;72.213615;0.24837
324;71.59947;0.249191
325;71.38928;0.247549
326;73.10488;0.252885
327;73.532646;0.339917
328;74.46085;0.255759
329;81.345825;0.261096
330;76.1469;0.25617
331;76.568504;0.253707
332;76.644455;0.261507
333;82.41936;0.261506
334;78.70613;0.251243
335;96.48242;0.26397
336;94.139534;0.262738
337;82.26007;0.265612
338;82.472725;0.264791
339;83.87222;0.330886
340;85.38584;0.279159
341;84.227325;0.270949
342;86.11206;0.275465
343;87.35432;0.289012
344;88.14664;0.276696
345;95.36333;0.27916
346;89.78999;0.270128
347;89.29613;0.278749
348;91.74206;0.273823
349;90.51745;0.277106
350;93.5689;0.286138
351;96.93114;0.28778
352;93.69042;0.281622
353;95.013145;0.287781
354;96.10228;0.284906
355;98.99733;0.288601
356;101.29957;0.283676
357;99.22968;0.395339
358;103.690895;0.295991
359;99.0938;0.293938
360;109.49495;0.323086
361;102.09682;0.435571
362;103.22577;0.295992
363;103.30664;0.297222
364;110.634575;0.324728
365;108.75149;0.30297
366;106.37288;0.302559
367;107.98174;0.307075
368;113.53291;0.311591
369;109.46334;0.303791
370;110.9823;0.305434
371;111.68061;0.311592
372;117.96128;0.321034
373;114.62081;0.313233
374;115.75961;0.314464
375;116.50432;0.31118
376;116.387314;0.319801
377;117.34015;0.328423
378;118.179276;0.323907
379;120.0049;0.321033
380;120.481926;0.320212
381;123.42295;0.351823
382;123.79448;0.329655
383;123.28009;0.424487
384;129.83705;0.342791
385;125.00759;0.34936
386;127.40138;0.333759
387;128.02333;0.335812
388;133.6915;0.379739
389;132.17172;0.340739
390;131.8819;0.339507
391;131.7493;0.343202
392;136.10994;0.346486
393;135.15791;0.340739
394;136.2109;0.348128
395;137.1502;0.346897
396;141.28711;0.380149
397;145.6506;0.367423
398;139.45903;0.345255
399;149.39833;0.360854
400;141.8873;0.352644
401;176.09747;0.376044
402;163.58292;0.35716
403;153.00482;0.367012
404;145.51514;0.364549
405;147.15315;0.36455
406;149.29405;0.369476
407;151.92842;0.364139
408;148.86629;0.367834
409;157.0822;0.374402
410;154.2557;0.373581
411;154.96017;0.373581
412;159.2153;0.38015
413;156.52634;0.370297
414;157.42293;0.379328
415;164.2217;0.379738
416;160.23587;0.371939
417;161.92644;0.378508
418;164.08417;0.38877
419;177.72685;0.408476
420;211.77774;0.380149
421;170.22568;0.39575
422;167.31955;0.383434
423;165.30302;0.391234
424;173.00989;0.406013
425;172.84033;0.415866
426;170.4687;0.391644
427;173.98488;0.401086
428;173.65688;0.394518
429;171.99545;0.394518
430;177.5532;0.409707
431;175.46732;0.399034
432;197.85056;0.51193
433;179.26799;0.409297
434;194.60492;0.40396
435;187.33856;0.415455
436;183.0083;0.413402
437;181.2886;0.409707
438;188.42482;0.429823
439;187.0048;0.41135
440;203.09464;0.433518
441;189.9093;0.417097
442;191.79239;0.456918
443;208.4504;0.460613
444;201.23701;0.487298
445;219.83272;0.433929
446;202.96;0.46595
447;231.14156;0.734025
448;264.37918;0.443371
449;221.81393;0.442139
450;221.91614;0.443371
451;204.76468;0.489351
452;211.73874;0.438855
453;216.04395;0.464308
454;209.63765;0.441319
455;220.32904;0.447476
456;234.12198;0.454866
457;231.90923;0.456097
458;217.04482;0.446245
459;217.02306;0.51275
460;221.80243;0.459792
461;220.90295;0.455276
462;228.45013;0.501256
463;219.99077;0.459382
464;238.21577;0.468413
465;224.24179;0.46636
466;238.91162;0.480318
467;237.33232;0.467182
468;250.6047;0.488119
469;232.20605;0.471697
470;242.8687;0.497972
471;231.92937;0.486066
472;252.20166;0.86211
473;247.96214;0.674499
474;242.22008;0.479087
475;247.89563;0.487298
476;239.00563;0.472929
477;267.57352;0.49715
478;245.72435;0.483603
479;253.60321;0.497561
480;244.23987;0.496329
481;257.91333;0.497561
482;246.73178;0.490582
483;287.87247;0.716783
484;251.45122;0.493866
485;265.35748;0.508645
486;256.8312;0.514803
487;271.23007;0.539845
488;263.21738;0.54354
489;271.40292;0.509056
490;263.46368;0.505771
491;273.839;0.522192
492;261.60236;0.509876
493;291.4646;0.527119
494;266.64487;0.518497
495;265.61652;0.52096
496;292.6757;0.581309
497;275.275;0.562424
498;291.47775;0.531635
499;272.6312;0.525477
